case_id,variant_id,query_text,canonical_query,query_variant_family,variant_operator,variant_subtype,severity,query_types,intended_poi_id,acceptable_poi_ids,primary_sampling_stratum,review_status,generator_version
g150-055,g150-055-v6,Thị Nấm Coffee Nguyển Lạc Quy Nhơn,Thị Nấm Coffee Nguyễn Lạc Quy Nhơn,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/13327595501,osm:node/13327595501,named_clear,accepted,search20-stage1-query-variants@1
g150-056,g150-056-v1,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,CLEAN,canonical,,CLEAN,exact_name|name_area|lang_vi,osm:node/11765566693,osm:node/11765566693,named_clear,accepted,search20-stage1-query-variants@1
g150-056,g150-056-v2,Tien Loi Cam Xanh Xanh Cam Trang Bom,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|name_area|typo|lang_vi,osm:node/11765566693,osm:node/11765566693,named_clear,accepted,search20-stage1-query-variants@1
g150-056,g150-056-v3,Cửa Hàng Tiện Lợi Cam Xanh Xanh Cam đường 2/9,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,ALIAS,name_address,,CLEAN,name_address|name_area|lang_vi,osm:node/11765566693,osm:node/11765566693,named_clear,accepted,search20-stage1-query-variants@1
g150-056,g150-056-v4,Cửa hàng Cam Xanh Trảng Bom,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,ALIAS,category,,CLEAN,category|name_area|lang_vi,osm:node/11765566693,osm:node/11765566693,named_clear,accepted,search20-stage1-query-variants@1
g150-056,g150-056-v5,Tiện Lợi Cam Xanh Xanh Cam Traangr Bom,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|name_area|typo|lang_vi,osm:node/11765566693,osm:node/11765566693,named_clear,accepted,search20-stage1-query-variants@1
g150-056,g150-056-v6,Tiện Lợi Cam Xanh Xanh Cam Chảng Bom,Tiện Lợi Cam Xanh Xanh Cam Trảng Bom,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|name_area|typo|lang_vi,osm:node/11765566693,osm:node/11765566693,named_clear,accepted,search20-stage1-query-variants@1
g150-057,g150-057-v1,Trường THCS Nguyễn An Khương Hóc Môn,Trường THCS Nguyễn An Khương Hóc Môn,CLEAN,canonical,,CLEAN,exact_name|landmark|name_area|lang_vi,osm:node/5004225021,osm:node/5004225021,named_clear,accepted,search20-stage1-query-variants@1
g150-057,g150-057-v2,Truong THCS Nguyen An Khuong Hoc Mon,Trường THCS Nguyễn An Khương Hóc Môn,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/5004225021,osm:node/5004225021,named_clear,accepted,search20-stage1-query-variants@1
g150-057,g150-057-v3,THCS Nguyễn An Khương Lê Thị Hồng Gấm,Trường THCS Nguyễn An Khương Hóc Môn,ALIAS,short_name,,CLEAN,short_name|landmark|name_area|lang_vi,osm:node/5004225021,osm:node/5004225021,named_clear,accepted,search20-stage1-query-variants@1
g150-057,g150-057-v4,Trường THCS Nguyển An Khương Hóc Môn,Trường THCS Nguyễn An Khương Hóc Môn,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/5004225021,osm:node/5004225021,named_clear,accepted,search20-stage1-query-variants@1
g150-057,g150-057-v5,Truowngf THCS Nguyễn An Khương Hóc Môn,Trường THCS Nguyễn An Khương Hóc Môn,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/5004225021,osm:node/5004225021,named_clear,accepted,search20-stage1-query-variants@1
g150-057,g150-057-v6,Trường THCS Nguyễn An Khươgn Hóc Môn,Trường THCS Nguyễn An Khương Hóc Môn,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/5004225021,osm:node/5004225021,named_clear,accepted,search20-stage1-query-variants@1
g150-058,g150-058-v1,Nhà cổ Phùng Hưng Hội An,Nhà cổ Phùng Hưng Hội An,CLEAN,canonical,,CLEAN,exact_name|landmark|name_area|lang_vi,osm:node/4279640089,osm:node/4279640089,named_clear,accepted,search20-stage1-query-variants@1
g150-058,g150-058-v2,Nha co Phung Hung Hoi An,Nhà cổ Phùng Hưng Hội An,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/4279640089,osm:node/4279640089,named_clear,accepted,search20-stage1-query-variants@1
g150-058,g150-058-v3,Nhà cổ Phùng Hưng 4 Nguyễn Thị Minh Khai,Nhà cổ Phùng Hưng Hội An,ALIAS,name_address,,CLEAN,name_address|landmark|name_area|lang_vi,osm:node/4279640089,osm:node/4279640089,named_clear,accepted,search20-stage1-query-variants@1
g150-058,g150-058-v4,Nhà cổ Phùng Hưng Hội An Quảng Nam,Nhà cổ Phùng Hưng Hội An,ALIAS,name_area,,CLEAN,name_area|landmark|lang_vi,osm:node/4279640089,osm:node/4279640089,named_clear,accepted,search20-stage1-query-variants@1
g150-058,g150-058-v5,Nhà cổ Phùng Hưng Hooji An,Nhà cổ Phùng Hưng Hội An,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/4279640089,osm:node/4279640089,named_clear,accepted,search20-stage1-query-variants@1
g150-058,g150-058-v6,Nhà cổ Phùng Hưng Họi An,Nhà cổ Phùng Hưng Hội An,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|landmark|name_area|typo|lang_vi,osm:node/4279640089,osm:node/4279640089,named_clear,accepted,search20-stage1-query-variants@1
g150-059,g150-059-v1,Phở gà Lâm Láng Hạ,Phở gà Lâm Láng Hạ,CLEAN,canonical,,CLEAN,exact_name|category|street|lang_vi,osm:way/1365472868,osm:way/1365472868,named_clear,accepted,search20-stage1-query-variants@1
g150-059,g150-059-v2,Pho ga Lam Lang Ha,Phở gà Lâm Láng Hạ,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|category|street|typo|lang_vi,osm:way/1365472868,osm:way/1365472868,named_clear,accepted,search20-stage1-query-variants@1
g150-059,g150-059-v3,Phở Lâm 26 Láng Hạ,Phở gà Lâm Láng Hạ,ALIAS,name_address,,CLEAN,name_address|category|lang_vi,osm:way/1365472868,osm:way/1365472868,named_clear,accepted,search20-stage1-query-variants@1
g150-059,g150-059-v4,Phở gà Lân Láng Hạ,Phở gà Lâm Láng Hạ,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|category|street|typo|lang_vi,osm:way/1365472868,osm:way/1365472868,named_clear,accepted,search20-stage1-query-variants@1
g150-059,g150-059-v5,Phowr gà Lâm Láng Hạ,Phở gà Lâm Láng Hạ,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|category|street|typo|lang_vi,osm:way/1365472868,osm:way/1365472868,named_clear,accepted,search20-stage1-query-variants@1
g150-059,g150-059-v6,Phở Lâm Gà Láng Hạ,Phở gà Lâm Láng Hạ,STRUCTURAL,token_order_variant,,CLEAN,short_name|category|street|lang_vi,osm:way/1365472868,osm:way/1365472868,named_clear,accepted,search20-stage1-query-variants@1
g150-060,g150-060-v1,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,CLEAN,canonical,,CLEAN,exact_name|street|name_area|lang_vi,osm:node/2494767463,osm:node/2494767463,named_clear,accepted,search20-stage1-query-variants@1
g150-060,g150-060-v2,Medic Dat Viet No Trang Long Buon Ma Thuot,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/2494767463,osm:node/2494767463,named_clear,accepted,search20-stage1-query-variants@1
g150-060,g150-060-v3,Medic Đất Việt Nơ Trang Long,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,ADDRESS_VARIANT,street,,CLEAN,street|name_area|lang_vi,osm:node/2494767463,osm:node/2494767463,named_clear,accepted,search20-stage1-query-variants@1
g150-060,g150-060-v4,Medic Đắt Việt Nơ Trang Long Buôn Ma Thuột,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/2494767463,osm:node/2494767463,named_clear,accepted,search20-stage1-query-variants@1
g150-060,g150-060-v5,Medic Ddaats Việt Nơ Trang Long Buôn Ma Thuột,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/2494767463,osm:node/2494767463,named_clear,accepted,search20-stage1-query-variants@1
g150-060,g150-060-v6,Medic Đất Việt Nơ Chang Long Buôn Ma Thuột,Medic Đất Việt Nơ Trang Long Buôn Ma Thuột,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/2494767463,osm:node/2494767463,named_clear,accepted,search20-stage1-query-variants@1
g150-061,g150-061-v1,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,CLEAN,canonical,,CLEAN,exact_name|street|name_area|lang_vi,osm:node/13442699218,osm:node/13442699218,named_clear,accepted,search20-stage1-query-variants@1
g150-061,g150-061-v2,Nha thuoc Minh Anh Tran Hung Dao Bac Ninh,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/13442699218,osm:node/13442699218,named_clear,accepted,search20-stage1-query-variants@1
g150-061,g150-061-v3,Hiệu thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,ALIAS,category,,CLEAN,category|street|name_area|lang_vi,osm:node/13442699218,osm:node/13442699218,named_clear,accepted,search20-stage1-query-variants@1
g150-061,g150-061-v4,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Nnih,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,MECHANICAL_TYPO,char_transpose,,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/13442699218,osm:node/13442699218,named_clear,accepted,search20-stage1-query-variants@1
g150-061,g150-061-v5,Nhà thuốc Minh Anh Traanf Hưng Đạo Bắc Ninh,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/13442699218,osm:node/13442699218,named_clear,accepted,search20-stage1-query-variants@1
g150-061,g150-061-v6,Nhà thuốc Minh Anh Chần Hưng Đạo Bắc Ninh,Nhà thuốc Minh Anh Trần Hưng Đạo Bắc Ninh,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|street|name_area|typo|lang_vi,osm:node/13442699218,osm:node/13442699218,named_clear,accepted,search20-stage1-query-variants@1
g150-062,g150-062-v1,Trung tâm Y khoa Bernard Phan Đình Giót,Trung tâm Y khoa Bernard Phan Đình Giót,CLEAN,canonical,,CLEAN,exact_name|street|lang_mixed,osm:node/11407122680,osm:node/11407122680,named_clear,accepted,search20-stage1-query-variants@1
g150-062,g150-062-v2,Trung tam Y khoa Bernard Phan Dinh Giot,Trung tâm Y khoa Bernard Phan Đình Giót,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|street|typo|lang_mixed,osm:node/11407122680,osm:node/11407122680,named_clear,accepted,search20-stage1-query-variants@1
g150-062,g150-062-v3,Y khoa Bernard Tân Bình,Trung tâm Y khoa Bernard Phan Đình Giót,ALIAS,name_area,,CLEAN,name_area|street|lang_mixed,osm:node/11407122680,osm:node/11407122680,named_clear,accepted,search20-stage1-query-variants@1
g150-062,g150-062-v4,Trung tâm Y khoa Bernar Phan Đình Giót,Trung tâm Y khoa Bernard Phan Đình Giót,MECHANICAL_TYPO,char_delete,,SINGLE,partial|street|typo|lang_mixed,osm:node/11407122680,osm:node/11407122680,named_clear,accepted,search20-stage1-query-variants@1
g150-062,g150-062-v5,Trung tâm Y khoa Bernard Phan Ddinnh Giót,Trung tâm Y khoa Bernard Phan Đình Giót,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|street|typo|lang_mixed,osm:node/11407122680,osm:node/11407122680,named_clear,accepted,search20-stage1-query-variants@1
g150-062,g150-062-v6,Chung tâm Y khoa Bernard Phan Đình Giót,Trung tâm Y khoa Bernard Phan Đình Giót,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|street|typo|lang_mixed,osm:node/11407122680,osm:node/11407122680,named_clear,accepted,search20-stage1-query-variants@1
g150-063,g150-063-v1,HQ Thai Food Yên Bái Đà Nẵng,HQ Thai Food Yên Bái Đà Nẵng,CLEAN,canonical,,CLEAN,exact_name|street|name_area|lang_mixed,osm:node/3628855206,osm:node/3628855206,named_clear,accepted,search20-stage1-query-variants@1
g150-063,g150-063-v2,HQ ThaiFood Yên Bái Đà Nẵng,HQ Thai Food Yên Bái Đà Nẵng,TOKEN_EDIT,space_merge,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/3628855206,osm:node/3628855206,named_clear,accepted,search20-stage1-query-variants@1
g150-063,g150-063-v3,HQ Thai Food Yên Bái,HQ Thai Food Yên Bái Đà Nẵng,ADDRESS_VARIANT,street,,CLEAN,street|name_area|lang_mixed,osm:node/3628855206,osm:node/3628855206,named_clear,accepted,search20-stage1-query-variants@1
g150-063,g150-063-v4,HQ Thai Foood Yên Bái Đà Nẵng,HQ Thai Food Yên Bái Đà Nẵng,MECHANICAL_TYPO,double_letter,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/3628855206,osm:node/3628855206,named_clear,accepted,search20-stage1-query-variants@1
g150-063,g150-063-v5,HQ Thai Food Yên Bái ĐN,HQ Thai Food Yên Bái Đà Nẵng,ALIAS,abbreviation,,CLEAN,abbreviation|street|name_area|lang_mixed,osm:node/3628855206,osm:node/3628855206,named_clear,accepted,search20-stage1-query-variants@1
g150-063,g150-063-v6,HQ Thai Food Yên Báo Đà Nẵng,HQ Thai Food Yên Bái Đà Nẵng,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|street|name_area|typo|lang_mixed,osm:node/3628855206,osm:node/3628855206,named_clear,accepted,search20-stage1-query-variants@1
g150-064,g150-064-v1,Điểm Y tế Định Công Định Công Hạ,Điểm Y tế Định Công Định Công Hạ,CLEAN,canonical,,CLEAN,exact_name|street|lang_vi,osm:way/1475290264,osm:way/1475290264,named_clear,accepted,search20-stage1-query-variants@1
g150-064,g150-064-v2,Diem Y te Dinh Cong Dinh Cong Ha,Điểm Y tế Định Công Định Công Hạ,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|street|typo|lang_vi,osm:way/1475290264,osm:way/1475290264,named_clear,accepted,search20-stage1-query-variants@1
g150-064,g150-064-v3,Trạm Y tế phường Định Công,Điểm Y tế Định Công Định Công Hạ,ALIAS,short_name,,CLEAN,short_name|street|lang_vi,osm:way/1475290264,osm:way/1475290264,named_clear,accepted,search20-stage1-query-variants@1
g150-064,g150-064-v4,Điểm Y tế Định Công Định Công Hạt,Điểm Y tế Định Công Định Công Hạ,MECHANICAL_TYPO,char_insert,,SINGLE,partial|street|typo|lang_vi,osm:way/1475290264,osm:way/1475290264,named_clear,accepted,search20-stage1-query-variants@1
g150-064,g150-064-v5,Ddieemr Y tế Định Công Định Công Hạ,Điểm Y tế Định Công Định Công Hạ,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|street|typo|lang_vi,osm:way/1475290264,osm:way/1475290264,named_clear,accepted,search20-stage1-query-variants@1
g150-064,g150-064-v6,Điểm Y tế Định Cpng Định Công Hạ,Điểm Y tế Định Công Định Công Hạ,MECHANICAL_TYPO,adjacent_key,,SINGLE,partial|street|typo|lang_vi,osm:way/1475290264,osm:way/1475290264,named_clear,accepted,search20-stage1-query-variants@1
g150-065,g150-065-v1,96/2 Đông Nhì Lái Thiêu,96/2 Đông Nhì Lái Thiêu,CLEAN,canonical,,CLEAN,exact_name|address|street|name_area|lang_vi,osm:node/4824550521,osm:node/4824550521,address_street_building,accepted,search20-stage1-query-variants@1
g150-065,g150-065-v2,Hẻm 96/2 Đông Nhì Lái Thiêu,96/2 Đông Nhì Lái Thiêu,ADDRESS_VARIANT,slash_normalize,,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/4824550521,osm:node/4824550521,address_street_building,accepted,search20-stage1-query-variants@1
g150-065,g150-065-v3,96/2 Dong Nhi Lai Thieu,96/2 Đông Nhì Lái Thiêu,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/4824550521,osm:node/4824550521,address_street_building,accepted,search20-stage1-query-variants@1
g150-065,g150-065-v4,96/2 Đông Nhì,96/2 Đông Nhì Lái Thiêu,ADDRESS_VARIANT,street,,CLEAN,street|address|name_area|lang_vi,osm:node/4824550521,osm:node/4824550521,address_street_building,accepted,search20-stage1-query-variants@1
g150-065,g150-065-v5,96/2 Ddoong Nhì Lái Thiêu,96/2 Đông Nhì Lái Thiêu,ORTHOGRAPHIC_IME,telex_leftover,telex_dd,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/4824550521,osm:node/4824550521,address_street_building,accepted,search20-stage1-query-variants@1
g150-065,g150-065-v6,96/2 Đông Nhì Nái Thiêu,96/2 Đông Nhì Lái Thiêu,PHONOLOGICAL,phonological_confusion,,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/4824550521,osm:node/4824550521,address_street_building,accepted,search20-stage1-query-variants@1
g150-066,g150-066-v1,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,CLEAN,canonical,,CLEAN,exact_name|address|street|name_area|lang_mixed,osm:node/11840636053,osm:node/11840636053,address_street_building,accepted,search20-stage1-query-variants@1
g150-066,g150-066-v2,Ngày của Nắng Coffee số 166 ngõ 9 Gio An Đà Lạt,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,ADDRESS_VARIANT,slash_normalize,,SINGLE,partial|address|street|name_area|typo|lang_mixed,osm:node/11840636053,osm:node/11840636053,address_street_building,accepted,search20-stage1-query-variants@1
g150-066,g150-066-v3,Ngay cua Nang Coffee 166/9 Gio An Da Lat,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|address|street|name_area|typo|lang_mixed,osm:node/11840636053,osm:node/11840636053,address_street_building,accepted,search20-stage1-query-variants@1
g150-066,g150-066-v4,Ngày của Nắng Coffee,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,ALIAS,short_name,,CLEAN,short_name|address|street|name_area|lang_mixed,osm:node/11840636053,osm:node/11840636053,address_street_building,accepted,search20-stage1-query-variants@1
g150-066,g150-066-v5,Ngayf của Nắng Coffee 166/9 Gio An Đà Lạt,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,ORTHOGRAPHIC_IME,telex_leftover,telex_tone_marker,SINGLE,partial|address|street|name_area|typo|lang_mixed,osm:node/11840636053,osm:node/11840636053,address_street_building,accepted,search20-stage1-query-variants@1
g150-066,g150-066-v6,Ngày của Nẵng Coffee 166/9 Gio An Đà Lạt,Ngày của Nắng Coffee 166/9 Gio An Đà Lạt,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|address|street|name_area|typo|lang_mixed,osm:node/11840636053,osm:node/11840636053,address_street_building,accepted,search20-stage1-query-variants@1
g150-067,g150-067-v1,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,CLEAN,canonical,,CLEAN,exact_name|address|street|name_area|lang_vi,osm:node/5355786321,osm:node/5355786321,address_street_building,accepted,search20-stage1-query-variants@1
g150-067,g150-067-v2,Số 24 ngõ 19 Trần Quang Diệu Đống Đa,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,ADDRESS_VARIANT,slash_normalize,,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/5355786321,osm:node/5355786321,address_street_building,accepted,search20-stage1-query-variants@1
g150-067,g150-067-v3,24/19 Ngo 19 Tran Quang Dieu Dong Da,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,ORTHOGRAPHIC_IME,strip_diacritics,,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/5355786321,osm:node/5355786321,address_street_building,accepted,search20-stage1-query-variants@1
g150-067,g150-067-v4,Phòng Trà Phố Nghèo Trần Quang Diệu,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,ALIAS,name_address,,CLEAN,name_address|address|name_area|lang_vi,osm:node/5355786321,osm:node/5355786321,address_street_building,accepted,search20-stage1-query-variants@1
g150-067,g150-067-v5,24/19 Ngõ 19 Traanf Quang Diệu Đống Đa,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,ORTHOGRAPHIC_IME,telex_leftover,telex_vowel_marker,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/5355786321,osm:node/5355786321,address_street_building,accepted,search20-stage1-query-variants@1
g150-067,g150-067-v6,24/19 Ngỏ 19 Trần Quang Diệu Đống Đa,24/19 Ngõ 19 Trần Quang Diệu Đống Đa,ORTHOGRAPHIC_IME,tone_confuse,,SINGLE,partial|address|street|name_area|typo|lang_vi,osm:node/5355786321,osm:node/5355786321,address_street_building,accepted,search20-stage1-query-variants@1
